ensemble,form,perturbation_scope,transition_type,from,to,changed,count,share_within_ensemble_form_scope_type
boundaryFocused,fullExtended,answer,posture,+,+,false,4943,0.446321
boundaryFocused,fullExtended,answer,routing,blend,blend,false,4884,0.440993
boundaryFocused,fullExtended,answer,routing,blend,pure,true,835,0.075395
boundaryFocused,fullExtended,answer,routing,pure,blend,true,1230,0.111061
boundaryFocused,fullExtended,answer,routing,pure,pure,false,4126,0.372551
boundaryFocused,fullExtended,posture-dimension,family,constructivist,constructivist,false,13,0.101563
boundaryFocused,fullExtended,posture-dimension,family,constructivist,criticalPoliticalEconomy,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,family,constructivist,institutionalist,true,2,0.015625
boundaryFocused,fullExtended,posture-dimension,family,criticalPoliticalEconomy,constructivist,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,17,0.132813
boundaryFocused,fullExtended,posture-dimension,family,institutionalist,constructivist,true,5,0.039063
boundaryFocused,fullExtended,posture-dimension,family,institutionalist,institutionalist,false,22,0.171875
boundaryFocused,fullExtended,posture-dimension,family,institutionalist,realist,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,family,realist,constructivist,true,5,0.039063
boundaryFocused,fullExtended,posture-dimension,family,realist,criticalPoliticalEconomy,true,2,0.015625
boundaryFocused,fullExtended,posture-dimension,family,realist,institutionalist,true,4,0.03125
boundaryFocused,fullExtended,posture-dimension,family,realist,realist,false,55,0.429688
boundaryFocused,fullExtended,posture-dimension,full-archetype,M/S-,M/S-,false,4,0.03125
boundaryFocused,fullExtended,posture-dimension,full-archetype,M/S+,M/S+,false,2,0.015625
boundaryFocused,fullExtended,posture-dimension,full-archetype,M+,M+,false,4,0.03125
boundaryFocused,fullExtended,posture-dimension,full-archetype,P-,P-,false,6,0.046875
boundaryFocused,fullExtended,posture-dimension,full-archetype,P-,P/R-,true,4,0.03125
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/M-,P/M-,false,8,0.0625
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/M+,P/M+,false,4,0.03125
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/R-,P/R-,false,8,0.0625
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/R+,P/R+,false,2,0.015625
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/S-,P/S-,false,10,0.078125
boundaryFocused,fullExtended,posture-dimension,full-archetype,P/S+,P/S+,false,2,0.015625
boundaryFocused,fullExtended,posture-dimension,full-archetype,P+,P/R+,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,full-archetype,P+,P/S+,true,3,0.023438
boundaryFocused,fullExtended,posture-dimension,full-archetype,P+,P+,false,24,0.1875
boundaryFocused,fullExtended,posture-dimension,full-archetype,R-,R-,false,2,0.015625
boundaryFocused,fullExtended,posture-dimension,full-archetype,R-,R/M-,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,full-archetype,R-,R/S-,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,full-archetype,R/M-,R/M-,false,20,0.15625
boundaryFocused,fullExtended,posture-dimension,full-archetype,R/M+,R/M+,false,6,0.046875
boundaryFocused,fullExtended,posture-dimension,full-archetype,R+,R/M+,true,1,0.007813
boundaryFocused,fullExtended,posture-dimension,full-archetype,R+,R+,false,1,0.007813
boundaryFocused,fullExtended,posture-dimension,full-archetype,S-,R/S-,true,2,0.015625
boundaryFocused,fullExtended,posture-dimension,full-archetype,S-,S-,false,4,0.03125
boundaryFocused,fullExtended,posture-dimension,full-archetype,S+,S+,false,8,0.0625
boundaryFocused,fullExtended,posture-dimension,posture,-,-,false,70,0.546875
boundaryFocused,fullExtended,posture-dimension,posture,+,+,false,58,0.453125
boundaryFocused,fullExtended,posture-dimension,routing,blend,blend,false,66,0.515625
boundaryFocused,fullExtended,posture-dimension,routing,pure,blend,true,13,0.101563
boundaryFocused,fullExtended,posture-dimension,routing,pure,pure,false,49,0.382813
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,constructivist,constructivist,false,1408,0.327062
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,constructivist,criticalPoliticalEconomy,true,443,0.102904
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,constructivist,institutionalist,true,180,0.041812
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,constructivist,realist,true,121,0.028107
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,constructivist,true,382,0.088734
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,960,0.222997
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,institutionalist,true,10,0.002323
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,realist,true,61,0.01417
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,institutionalist,constructivist,true,64,0.014866
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,institutionalist,criticalPoliticalEconomy,true,32,0.007433
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,institutionalist,institutionalist,false,109,0.025319
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,realist,constructivist,true,197,0.045761
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,realist,criticalPoliticalEconomy,true,69,0.016028
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,realist,institutionalist,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,family,realist,realist,false,265,0.061556
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M-,true,248,0.057607
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M/S-,false,348,0.080836
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M/S+,true,17,0.003949
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M+,true,9,0.002091
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,P-,true,5,0.001161
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,P/M-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,P/S-,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R-,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/M-,true,24,0.005575
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/S-,true,9,0.002091
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,S-,true,270,0.062718
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S-,S+,true,5,0.001161
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M-,true,6,0.001394
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M/S-,true,21,0.004878
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M/S+,false,194,0.045064
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M+,true,203,0.047154
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,P/M+,true,11,0.002555
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,P/S+,true,16,0.003717
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,P+,true,7,0.001626
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R/M-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R/M+,true,15,0.003484
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R/S-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R/S+,true,19,0.004413
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,R+,true,5,0.001161
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,S-,true,14,0.003252
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M/S+,S+,true,163,0.037863
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,M-,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,M/S+,true,31,0.007201
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,M+,false,425,0.098722
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,P/M+,true,7,0.001626
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,P+,true,9,0.002091
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,R/M+,true,31,0.007201
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,R+,true,7,0.001626
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,M+,S+,true,21,0.004878
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,M-,true,79,0.018351
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,M/S-,true,19,0.004413
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,P-,true,84,0.019512
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,P/M-,false,174,0.040418
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,P/S-,true,29,0.006736
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,P+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,R-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,R/M-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M-,S-,true,13,0.00302
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,M-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,M/S-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,M/S+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,M+,true,53,0.012311
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,P/M+,false,133,0.030894
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,P/S+,true,8,0.001858
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,P+,true,51,0.011847
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,R/M+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,R+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,S-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/M+,S+,true,6,0.001394
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,M-,true,6,0.001394
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,M/S-,true,9,0.002091
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,P-,true,6,0.001394
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,P/M-,true,5,0.001161
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,P/S-,false,16,0.003717
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S-,S-,true,22,0.00511
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,M/S-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,M/S+,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,M+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,P/M+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,P/S-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,P/S+,false,29,0.006736
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,P+,true,15,0.003484
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,R/M+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,S-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,P/S+,S+,true,13,0.00302
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,M-,true,55,0.012776
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,M/S-,true,13,0.00302
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,M+,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,P-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,P/R-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,P+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,R-,true,51,0.011847
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,R/M-,false,182,0.042276
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,R/M+,true,11,0.002555
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,R/S-,true,6,0.001394
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,R+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M-,S-,true,13,0.00302
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,M-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,M/S+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,M+,true,67,0.015563
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,P/M+,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,P+,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,R-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,R/M-,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,R/M+,false,91,0.021138
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,R+,true,25,0.005807
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/M+,S+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,M/S-,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,M/S+,true,1,0.000232
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,M+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,R-,true,4,0.000929
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,R/M+,true,3,0.000697
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,R/S-,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,R/S+,false,34,0.007898
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,R+,true,9,0.002091
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,R/S+,S+,true,12,0.002787
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,S-,M-,true,26,0.006039
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,S-,M/S-,true,60,0.013937
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,S-,M/S+,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,S-,M+,true,2,0.000465
boundaryFocused,targeted:constructivist|criticalPoliticalEconomy,answer,full-archetype,S-,P-,true,6,0.001394
